name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Quezon City, National Capital Region, Philippines",2022-04-12,31.0,23.0,27.9,37.7,23.0,31.5,24.1,80.1,0.019,100.0,4.17,rain,0.0,0.0,18.7,25.2,239.0,1006.9,91.9,10.1,119.7,10.4,5.0,,2022-04-12T05:44:10,2022-04-12T18:09:25,0.35,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-13,31.1,26.0,28.3,37.7,26.0,32.0,24.5,80.4,0.138,100.0,4.17,rain,0.0,0.0,28.8,31.0,218.7,1006.5,78.2,9.9,105.0,9.1,5.0,,2022-04-13T05:43:31,2022-04-13T18:09:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-14,32.1,25.5,29.2,37.9,25.5,33.2,23.7,73.0,0.0,0.0,0.0,,0.0,0.0,23.0,23.8,257.1,1006.8,48.2,9.8,249.8,21.6,8.0,,2022-04-14T05:42:52,2022-04-14T18:09:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-15,33.2,26.9,29.4,39.1,29.4,33.8,23.8,72.6,0.0,0.0,0.0,,0.0,0.0,22.3,18.4,263.1,1008.0,45.7,9.7,230.1,20.0,8.0,,2022-04-15T05:42:14,2022-04-15T18:09:51,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-16,31.9,25.9,28.8,39.0,25.9,32.7,23.4,73.3,0.01,100.0,4.17,rain,0.0,0.0,18.0,16.7,80.8,1008.7,63.3,9.5,159.5,13.6,6.0,,2022-04-16T05:41:37,2022-04-16T18:10:00,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-17,30.0,25.8,28.1,34.2,25.8,31.0,22.6,72.2,0.249,100.0,12.5,rain,0.0,0.0,32.8,18.8,110.3,1010.6,88.3,10.0,109.1,9.3,4.0,,2022-04-17T05:40:59,2022-04-17T18:10:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-18,33.8,24.6,29.5,39.0,24.6,32.6,22.0,64.8,0.0,0.0,0.0,,0.0,0.0,38.9,21.2,99.3,1011.2,55.5,10.7,162.9,14.1,6.0,,2022-04-18T05:40:23,2022-04-18T18:10:19,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-19,32.6,24.9,28.9,35.9,24.9,31.3,21.6,65.8,0.0,0.0,0.0,,0.0,0.0,33.8,25.5,100.3,1011.1,38.6,10.0,151.2,13.0,7.0,,2022-04-19T05:39:47,2022-04-19T18:10:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-20,33.0,25.6,28.9,39.3,25.6,32.3,22.5,68.6,0.0,0.0,0.0,,0.0,0.0,252.0,19.8,103.3,1011.0,51.8,10.0,100.2,8.8,4.0,,2022-04-20T05:39:11,2022-04-20T18:10:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-21,35.0,24.9,29.9,51.1,24.9,34.5,23.5,69.6,4.637,100.0,4.17,rain,0.0,0.0,23.0,19.9,123.9,1010.7,31.4,10.0,214.8,18.5,8.0,,2022-04-21T05:38:36,2022-04-21T18:10:49,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-22,34.0,25.5,30.2,41.7,25.5,34.9,23.7,68.8,0.929,100.0,4.17,rain,0.0,0.0,33.5,25.2,96.2,1011.3,34.1,10.1,159.0,13.7,7.0,,2022-04-22T05:38:01,2022-04-22T18:10:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-23,34.9,25.5,29.9,39.8,25.5,32.9,22.0,63.8,0.0,0.0,0.0,,0.0,0.0,23.0,28.5,106.7,1010.3,31.1,9.7,235.5,20.4,8.0,,2022-04-23T05:37:27,2022-04-23T18:11:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,E0758,98433099999,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-24,34.9,25.4,30.5,41.8,25.4,34.7,22.6,63.1,0.0,0.0,0.0,,0.0,0.0,27.0,25.7,108.0,1009.7,34.0,10.7,218.1,19.0,8.0,,2022-04-24T05:36:54,2022-04-24T18:11:21,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-25,34.0,27.3,29.7,41.8,30.5,34.3,23.6,70.2,0.01,100.0,4.17,rain,0.0,0.0,32.4,20.3,116.5,1009.4,49.1,10.7,162.7,14.1,7.0,,2022-04-25T05:36:22,2022-04-25T18:11:33,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-26,35.0,26.8,29.9,41.8,29.4,34.9,24.0,71.3,20.582,100.0,8.33,rain,0.0,0.0,29.9,20.2,110.3,1008.8,51.1,9.5,157.5,13.4,5.0,,2022-04-26T05:35:50,2022-04-26T18:11:45,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-27,34.9,24.9,30.4,43.2,24.9,35.2,23.6,67.7,0.001,100.0,4.17,rain,0.0,0.0,35.6,22.6,85.5,1008.9,39.6,9.9,172.7,15.2,6.0,,2022-04-27T05:35:18,2022-04-27T18:11:57,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-28,34.8,26.0,30.4,43.0,26.0,35.2,24.0,70.1,0.2,100.0,8.33,rain,0.0,0.0,43.2,20.0,99.2,1009.8,49.5,9.9,242.3,20.9,9.0,,2022-04-28T05:34:48,2022-04-28T18:12:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-29,34.8,26.1,30.6,42.9,26.1,35.6,23.9,68.1,0.0,0.0,0.0,,0.0,0.0,36.0,27.4,106.7,1009.8,38.9,10.2,152.7,13.2,6.0,,2022-04-29T05:34:18,2022-04-29T18:12:22,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-04-30,35.0,26.2,30.4,43.2,26.2,35.5,23.8,68.3,0.0,0.0,0.0,,0.0,0.0,36.0,23.2,101.8,1010.1,65.4,9.9,182.0,15.8,6.0,,2022-04-30T05:33:48,2022-04-30T18:12:35,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-01,35.0,27.4,30.7,41.7,30.4,34.9,22.9,63.9,0.0,0.0,0.0,,0.0,0.0,26.3,20.2,116.1,1008.7,46.5,10.0,169.0,14.7,7.0,,2022-05-01T05:33:20,2022-05-01T18:12:48,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-02,35.0,24.9,30.6,39.3,24.9,33.8,21.8,60.5,2.205,100.0,4.17,rain,0.0,0.0,28.8,19.1,121.2,1008.9,43.1,9.8,177.2,15.2,7.0,,2022-05-02T05:32:52,2022-05-02T18:13:02,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,E0758,98433099999,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-03,34.1,25.5,30.2,40.4,25.5,33.6,22.3,63.4,0.0,0.0,0.0,,0.0,0.0,32.4,20.0,111.4,1009.9,40.1,10.5,175.8,15.3,7.0,,2022-05-03T05:32:25,2022-05-03T18:13:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-04,35.0,25.4,30.4,39.5,25.4,33.8,22.1,62.3,0.0,0.0,0.0,,0.0,0.0,27.0,26.0,98.3,1009.6,37.0,9.9,190.4,16.5,7.0,,2022-05-04T05:31:59,2022-05-04T18:13:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-05,35.0,26.1,30.9,40.5,26.1,34.6,22.2,60.7,0.005,100.0,4.17,rain,0.0,0.0,18.7,14.9,111.2,1009.5,32.8,9.9,153.4,13.7,6.0,,2022-05-05T05:31:34,2022-05-05T18:13:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-06,35.0,24.9,30.5,41.9,24.9,34.5,22.9,64.7,0.0,0.0,0.0,,0.0,0.0,288.0,20.0,103.0,1009.4,33.5,10.4,300.8,26.2,10.0,,2022-05-06T05:31:09,2022-05-06T18:13:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-07,35.4,27.0,31.2,43.1,29.4,36.1,23.2,63.1,0.0,0.0,0.0,,0.0,0.0,32.4,27.8,112.6,1009.6,34.9,11.1,163.9,14.2,8.0,,2022-05-07T05:30:45,2022-05-07T18:14:15,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-08,35.9,25.6,31.2,41.8,25.6,35.8,23.2,63.6,0.002,100.0,4.17,rain,0.0,0.0,39.6,20.4,104.9,1009.6,31.9,9.7,205.4,17.7,7.0,,2022-05-08T05:30:22,2022-05-08T18:14:30,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-09,35.0,26.6,30.7,41.7,26.6,34.9,22.9,64.2,0.0,0.0,0.0,,0.0,0.0,38.9,22.2,114.1,1009.4,32.9,9.7,170.1,14.7,7.0,,2022-05-09T05:30:00,2022-05-09T18:14:46,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-10,35.0,25.2,30.5,41.7,25.2,34.5,22.8,64.4,8.363,100.0,4.17,rain,0.0,0.0,25.2,27.1,116.4,1009.0,47.5,9.9,202.1,17.4,7.0,,2022-05-10T05:29:39,2022-05-10T18:15:02,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-11,35.2,25.1,30.6,41.6,25.1,34.5,22.7,63.9,0.0,0.0,0.0,,0.0,0.0,21.6,16.3,122.7,1009.2,48.7,9.6,236.8,20.5,8.0,,2022-05-11T05:29:19,2022-05-11T18:15:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-12,35.2,24.5,31.3,41.7,24.5,35.5,22.8,61.8,0.0,0.0,0.0,,0.0,0.0,28.8,16.7,118.5,1008.5,38.6,9.5,197.8,17.0,7.0,,2022-05-12T05:28:59,2022-05-12T18:15:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-13,35.3,26.1,30.9,43.1,26.1,35.9,23.7,66.7,22.624,100.0,8.33,rain,0.0,0.0,25.6,15.9,176.6,1009.1,51.3,9.9,215.6,18.7,7.0,,2022-05-13T05:28:40,2022-05-13T18:15:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-14,34.9,26.4,30.7,43.4,26.4,36.7,24.8,72.0,23.186,100.0,8.33,rain,0.0,0.0,25.6,18.4,282.9,1010.1,75.8,9.8,201.3,17.4,8.0,,2022-05-14T05:28:23,2022-05-14T18:16:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-15,34.9,25.1,28.4,43.2,25.1,32.3,25.2,83.8,56.317,100.0,16.67,rain,0.0,0.0,20.2,14.4,159.0,1010.4,70.5,8.5,124.6,10.8,7.0,,2022-05-15T05:28:06,2022-05-15T18:16:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-16,34.0,25.3,28.2,41.9,25.3,32.1,24.7,82.3,5.589,100.0,16.67,rain,0.0,0.0,32.4,16.7,238.9,1009.3,88.2,8.7,114.4,9.8,5.0,,2022-05-16T05:27:50,2022-05-16T18:16:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-17,33.0,25.6,27.7,39.4,25.6,30.4,24.7,84.4,33.502,100.0,12.5,rain,0.0,0.0,30.2,32.0,163.3,1009.9,89.7,8.5,142.3,12.2,6.0,,2022-05-17T05:27:35,2022-05-17T18:17:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-18,33.9,25.2,28.1,40.4,25.2,31.5,24.8,83.8,2.409,100.0,12.5,rain,0.0,0.0,27.0,16.8,141.9,1011.5,76.0,9.0,105.9,9.0,5.0,,2022-05-18T05:27:20,2022-05-18T18:17:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-19,32.9,25.4,27.9,40.4,25.4,31.4,25.0,85.0,2.055,100.0,12.5,rain,0.0,0.0,24.8,15.1,138.5,1012.0,83.5,10.1,140.7,12.1,5.0,,2022-05-19T05:27:07,2022-05-19T18:17:38,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-20,32.5,24.9,27.5,40.5,24.9,30.0,24.5,84.5,16.465,100.0,20.83,rain,0.0,0.0,36.0,16.1,240.4,1010.9,88.8,9.8,147.7,12.6,6.0,,2022-05-20T05:26:55,2022-05-20T18:17:57,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-21,32.2,24.1,28.1,37.5,24.1,31.3,23.8,78.8,0.029,100.0,4.17,rain,0.0,0.0,22.3,16.6,255.6,1009.4,76.7,10.8,194.8,16.8,8.0,,2022-05-21T05:26:43,2022-05-21T18:18:15,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-22,32.9,25.9,28.6,40.3,25.9,32.4,24.3,78.7,7.952,100.0,12.5,rain,0.0,0.0,26.6,24.5,218.6,1008.1,76.4,10.0,211.7,18.2,7.0,,2022-05-22T05:26:32,2022-05-22T18:18:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-23,33.9,25.3,28.6,41.7,25.3,33.0,24.9,81.4,19.331,100.0,20.83,rain,0.0,0.0,33.5,18.2,118.5,1009.4,81.3,10.9,180.9,15.6,9.0,,2022-05-23T05:26:23,2022-05-23T18:18:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-24,34.9,25.4,30.1,43.0,25.4,35.2,24.5,73.4,3.921,100.0,4.17,rain,0.0,0.0,22.7,19.7,144.3,1011.1,41.1,10.3,179.1,15.5,7.0,,2022-05-24T05:26:14,2022-05-24T18:19:12,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-25,33.0,26.2,29.6,42.1,26.2,35.0,24.6,74.8,5.583,100.0,8.33,rain,0.0,0.0,20.5,18.4,238.3,1010.3,58.0,10.3,167.7,14.6,7.0,,2022-05-25T05:26:06,2022-05-25T18:19:31,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-26,33.5,26.0,29.4,40.6,26.0,34.5,24.8,77.2,58.575,100.0,12.5,rain,0.0,0.0,27.7,19.0,249.1,1008.3,70.5,9.9,200.0,17.5,7.0,,2022-05-26T05:25:59,2022-05-26T18:19:50,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-27,35.9,25.8,29.8,43.0,25.8,34.5,24.4,74.2,0.299,100.0,8.33,rain,0.0,0.0,21.6,17.8,126.6,1009.0,59.7,10.2,212.4,18.2,8.0,,2022-05-27T05:25:53,2022-05-27T18:20:10,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-28,29.6,25.3,27.7,35.6,25.3,31.9,25.0,85.7,8.483,100.0,8.33,rain,0.0,0.0,26.6,19.8,154.9,1009.4,81.7,10.6,96.6,8.3,6.0,,2022-05-28T05:25:48,2022-05-28T18:20:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-29,32.8,25.0,28.8,39.5,25.0,33.3,24.7,79.4,0.005,100.0,4.17,rain,0.0,0.0,43.2,32.7,256.6,1008.7,50.8,9.9,234.5,20.4,8.0,,2022-05-29T05:25:43,2022-05-29T18:20:48,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-30,35.0,25.7,30.1,41.9,25.7,35.4,24.6,73.5,0.125,100.0,4.17,rain,0.0,0.0,19.1,12.7,193.7,1008.9,61.0,10.0,163.6,14.2,7.0,,2022-05-30T05:25:40,2022-05-30T18:21:08,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-05-31,32.0,25.1,28.8,39.1,25.1,33.1,24.3,77.1,17.252,100.0,12.5,rain,0.0,0.0,39.6,13.6,49.4,1009.5,80.4,9.9,131.1,11.4,6.0,,2022-05-31T05:25:37,2022-05-31T18:21:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,E0758,98433099999,98425099999"
"Quezon City, National Capital Region, Philippines",2022-06-01,29.9,25.9,27.5,35.9,25.9,31.3,24.9,86.2,7.083,100.0,12.5,rain,0.0,0.0,32.4,13.8,328.8,1008.8,87.2,9.9,58.3,5.0,3.0,,2022-06-01T05:25:36,2022-06-01T18:21:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-06-02,32.5,25.4,29.1,40.6,25.4,33.5,24.9,78.8,0.098,100.0,8.33,rain,0.0,0.0,34.6,23.4,258.8,1008.9,52.4,10.0,255.2,21.9,8.0,,2022-06-02T05:25:35,2022-06-02T18:22:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-06-03,33.5,26.9,30.0,40.6,30.3,35.8,24.9,74.8,0.008,100.0,4.17,rain,0.0,0.0,20.2,20.0,263.9,1009.8,39.2,10.5,237.9,20.7,8.0,,2022-06-03T05:25:35,2022-06-03T18:22:24,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-06-04,33.6,26.9,29.9,42.0,29.6,35.8,24.9,75.2,0.0,0.0,0.0,,0.0,0.0,23.0,31.1,256.3,1009.7,43.2,10.5,212.3,18.4,7.0,,2022-06-04T05:25:36,2022-06-04T18:22:43,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
"Quezon City, National Capital Region, Philippines",2022-06-05,34.9,26.3,30.1,42.2,26.3,35.7,24.5,72.9,0.053,100.0,4.17,rain,0.0,0.0,18.7,23.4,251.7,1008.8,49.7,9.9,174.3,15.2,7.0,,2022-06-05T05:25:37,2022-06-05T18:23:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
